Pearson r,Semipartial r,Pearson p,Semipartial p
-0.7851874560629868,-0.7205489775877132,2.337584188269991e-08,1.0554281953962007e-06
-0.7995261747920968,-0.687892230394008,8.392019813730609e-09,4.967969502152199e-06
-0.7803323414516468,-0.7328853931246957,3.249903453675398e-08,5.551816688202895e-07
-0.794726548369119,-0.7091217910456986,1.193064302049022e-08,1.8583116481431513e-06
-0.7861007051872696,-0.7302590713405628,2.1950321254962077e-08,6.383924837811534e-07
-0.7962640076026517,-0.6725717949390259,1.0669844171231542e-08,9.615199208476382e-06
-0.7892499024345193,-0.7153345491001261,1.762748337194842e-08,1.3708814593230824e-06
-0.7971282600257812,-0.6903456656145907,1.0016384358441902e-08,4.452991410852274e-06
-0.7712773282733072,-0.7347559210986574,5.880546389226523e-08,5.021203113176915e-07
-0.7813147519823362,-0.7337311165558078,3.042320811634809e-08,5.305843613770127e-07
-0.7739016706755188,-0.7314283718240875,4.9657605670283525e-08,6.000258753916362e-07
-0.78977204092301,-0.6991999165842775,1.699193068959655e-08,2.9733393748990982e-06
-0.7986936937289248,-0.6717271666706721,8.926075253853944e-09,9.960605187865939e-06
-0.8011023788368379,-0.6773207477748286,7.460924698565079e-09,7.867912516659507e-06
-0.7814856336027196,-0.7136469618117678,3.007488738202766e-08,1.4901364622998313e-06
-0.7857528811336698,-0.7262919931326239,2.248350595049508e-08,7.859535011229936e-07
-0.7946877989897212,-0.6977323494561262,1.196412927408955e-08,3.1823457501796906e-06
-0.7857473631523618,-0.7277419189163767,2.249206011031599e-08,7.287355550686079e-07
-0.7717216242921638,-0.7336209403111864,5.715491355692809e-08,5.337310807809897e-07
-0.7913093967706859,-0.7156786360871978,1.524148690891959e-08,1.347665803863367e-06
-0.791155691203958,-0.7228420892041896,1.5408683586795055e-08,9.390405980796319e-07
-0.7766113413509106,-0.7282291127235299,4.160452218760012e-08,7.103842843161512e-07
-0.7768079856084642,-0.7204696647941484,4.106979762150314e-08,1.059680539959796e-06
-0.7890337793922186,-0.706055030988387,1.7896920279959042e-08,2.153255555295924e-06
-0.7998585327297487,-0.7056260591933805,8.18718345882889e-09,2.197761822845785e-06
-0.7878681960173883,-0.7113710607131137,1.941680072137404e-08,1.666016460122479e-06
-0.7815124238066803,-0.73444903236113,3.002061393591104e-08,5.104935407766775e-07
-0.7671321102477635,-0.7407891099252262,7.646585137431792e-08,3.610737119165903e-07
-0.785494580269813,-0.7183415038710217,2.288717081861173e-08,1.1798127462016118e-06
-0.7771124232034656,-0.7253193771949422,4.025445094977304e-08,8.266132017102278e-07
-0.7751519362087576,-0.7296712361984314,4.5778301774187486e-08,6.585187101714503e-07
-0.7863481487724264,-0.7173129575654784,2.1578146973183424e-08,1.2422341930379316e-06
-0.7838795807361074,-0.7201234032360639,2.556665721693026e-08,1.0784297921778784e-06
-0.7955609251644141,-0.7160217800728915,1.1230280520382793e-08,1.3248727835298736e-06
-0.7929344383666983,-0.6973118125779667,1.357349457134308e-08,3.2446629329422655e-06
-0.7939515573193366,-0.7137032067146916,1.2617113323895768e-08,1.4860135995875829e-06
-0.767374802755907,-0.736219431283502,7.531029992960635e-08,4.6389637665227297e-07
-0.7793247830970393,-0.7246103718053454,3.476314915942769e-08,8.574582848602585e-07
-0.7835087423306514,-0.7215373030380794,2.6221481788081623e-08,1.0037343861756522e-06
-0.7921135032360979,-0.7157077173449702,1.4393798853209367e-08,1.345720274923051e-06
-0.7741985527473341,-0.7300619252853989,4.870993849157938e-08,6.450785666108739e-07
-0.7745369384490856,-0.7354564104314834,4.765014584994558e-08,4.834781499611149e-07
-0.7762743075372953,-0.7351209643276051,4.253596339776148e-08,4.923246280288717e-07
-0.8021619798410745,-0.609889812239931,6.889750114582428e-09,0.000100436275124543
-0.7943748067740966,-0.7181914323080025,1.2237811848154241e-08,1.1887377201870621e-06
-0.7840819716919446,-0.7322335372320462,2.521567825818591e-08,5.748498498819658e-07
-0.8016375327096181,-0.635275945633746,7.167193037788982e-09,4.1333255951781395e-05
-0.7809659696035113,-0.7249231135621287,3.1145743302285995e-08,8.437247694420317e-07
-0.8007127237935276,-0.6722371499703446,7.681758742360344e-09,9.750725408155734e-06
-0.8023009668045189,-0.6465150120048598,6.817907331898786e-09,2.7187636841730503e-05
-0.7816800052295632,-0.722346979970209,2.968316235753171e-08,9.63125090268922e-07
-0.7867341000447388,-0.7280894583773365,2.1009265048654974e-08,7.156008639024744e-07
-0.7810925958817139,-0.724550816366498,3.088161353173628e-08,8.600966717525774e-07
-0.7899222653352727,-0.7115628269190728,1.681303763546655e-08,1.6504953022996864e-06
-0.7836984252737413,-0.7230411751569716,2.5884630455654824e-08,9.295126815884276e-07
-0.7804742182239098,-0.7266267069487928,3.219138544142946e-08,7.723907486564895e-07
-0.7976870919758491,-0.7092536307890616,9.613768386584384e-09,1.846503186181294e-06
-0.7848452257295981,-0.7286246977077935,2.3931710621240197e-08,6.957965300632124e-07
-0.7987690166139403,-0.7021709994695802,8.876491153186433e-09,2.5880938176563084e-06
-0.794935465038348,-0.6901182065308946,1.1751590362845472e-08,4.498600117699389e-06
-0.7859742837432592,-0.7318664854081659,2.2142748726099712e-08,5.862041337496637e-07
-0.7896515138164328,-0.7247749942770908,1.713672879950968e-08,8.502038364231385e-07
-0.7828331665476835,-0.7206728687582888,2.74543683287145e-08,1.0488170630972656e-06
-0.7704767086197972,-0.7323607154543017,6.189117142700394e-08,5.709630713826315e-07
-0.7918542093595555,-0.7195361970656792,1.4662263495420879e-08,1.110921684392616e-06
-0.7770120778493332,-0.7273950262629425,4.052153149180337e-08,7.420659465991896e-07
-0.7800285613442342,-0.7334081829173096,3.316690594387433e-08,5.39856122199989e-07
-0.7906182311661556,-0.7067663142237431,1.600673440393909e-08,2.0812717093563773e-06
-0.7810949631835695,-0.7273418307586066,3.087669532418602e-08,7.44129804975801e-07
-0.79204154622404,-0.718581889346498,1.4467841763760997e-08,1.1656444864487808e-06
-0.7833822798160335,-0.732962986206146,2.644830596182041e-08,5.528820836276174e-07
-0.7941439771939378,-0.7194718648812747,1.24433460727888e-08,1.1145353513096089e-06
-0.7620187184725267,-0.7375351501070777,1.0495288455369145e-07,4.3183240092918524e-07
-0.7903341937420227,-0.7196020046152173,1.633138635588224e-08,1.107236251555879e-06
-0.7811144719001645,-0.7244460944604095,3.0836192350034096e-08,8.647540499453809e-07
-0.7640780626625963,-0.7335525141150625,9.247384439064714e-08,5.356939989233562e-07
-0.7901415999913116,-0.7099808045166467,1.6554968823685855e-08,1.7825968922290752e-06
-0.8000031783626821,-0.7018414451008292,8.099489147736433e-09,2.6284534333308797e-06
-0.7850780033833703,-0.7098536995768585,2.355231018164227e-08,1.7936192320358638e-06
-0.7908380661684582,-0.7265472209418968,1.5759570478451158e-08,7.755919817926182e-07
-0.7764966898713817,-0.7338015571775778,4.191924479187469e-08,5.285814553137723e-07
-0.7872615232160582,-0.7180744144285616,2.0254240800656624e-08,1.1957398046722246e-06
-0.7957633880625483,-0.6855153467350534,1.1066167062155418e-08,5.51810665331198e-06
-0.7713366593015848,-0.7320557579496633,5.858253637716863e-08,5.803237811102786e-07
-0.7846443166475303,-0.7216959840481154,2.4263698333813962e-08,9.956542453635772e-07
-0.7935703457993193,-0.726693800040815,1.2968013642752292e-08,7.696980644134968e-07
-0.7960649253836269,-0.7025723657024818,1.0825851789473557e-08,2.539704781836353e-06
-0.7894166862174432,-0.7110059000588952,1.7422124265796443e-08,1.6959416775848735e-06
-0.77271766075125,-0.7356342073744371,5.360870325082196e-08,4.788486393756891e-07
-0.7612623219295886,-0.7427701482305676,1.099131792359565e-07,3.233845473217084e-07
-0.7930232016914679,-0.7093281275146576,1.3487437687976722e-08,1.8398611444831705e-06
-0.7951757303224122,-0.7046950529511216,1.15487430736877e-08,2.297262295067749e-06
-0.8006716143706892,-0.695819093889005,7.705406416749513e-09,3.474967108686594e-06
-0.7581299505630887,-0.7410986542369195,1.3284076839481108e-07,3.5493039339959617e-07
-0.776323307802424,-0.7349152300618484,4.239935952572214e-08,4.978235711529048e-07
-0.7904413029579445,-0.712269901750564,1.6208253667075057e-08,1.5944025514255093e-06
-0.7787646237538337,-0.7155631855751858,3.6083998896569194e-08,1.355414847069937e-06
-0.789404666967573,-0.7317048686855335,1.743684920764051e-08,5.91268492223539e-07
-0.7999088666437904,-0.6810273069000445,8.156568377495883e-09,6.710787660825387e-06
-0.7697915971756246,-0.7367067589830821,6.464949451984738e-08,4.5177375035403947e-07
-0.8004053097656301,-0.6545160221257389,7.860233167583e-09,1.9967429890837182e-05
-0.7848845729297824,-0.7137686745430953,2.3867185471791694e-08,1.4812278295769194e-06
-0.7855853003908121,-0.7200585180163946,2.2744639773667573e-08,1.081976803552866e-06
-0.7837754344658362,-0.7207143433090467,2.5749016468483947e-08,1.0466123721019525e-06
-0.7952656827813314,-0.7145005629865153,1.147363591225733e-08,1.4286780598925336e-06
-0.7770909209276013,-0.7335348280601415,4.031154458784002e-08,5.362024289882893e-07
-0.7954651239950423,-0.7187075360833173,1.130871719882012e-08,1.1583010796064444e-06
-0.7818047740084546,-0.7324187681421885,2.9434198599421077e-08,5.691969136881899e-07
-0.7881529208752144,-0.691996289036936,1.9034904649040442e-08,4.134448977791725e-06
-0.801657649128948,-0.6887835890118303,7.156363206965494e-09,4.77490469814085e-06
-0.7826073327071137,-0.7303011605689567,2.7878292083508525e-08,6.369733155946053e-07
-0.7613116755033649,-0.737988534837554,1.095830588878582e-07,4.2126378727302606e-07
-0.7861648701623185,-0.7274583729389965,2.1853247019473165e-08,7.396150951569244e-07
-0.7853040028676657,-0.7191722687266457,2.318927876784164e-08,1.1315065359908714e-06
-0.7648055837340013,-0.7388576667783653,8.84026944909149e-08,4.016651841867453e-07
-0.7810639794301805,-0.734032066671253,3.0941123109203586e-08,5.220755669875951e-07
-0.7847131683340197,-0.7278107064641732,2.414944992119415e-08,7.261184234530419e-07
-0.7946528765836705,-0.7140237429009957,1.1994382767133078e-08,1.4627163040825798e-06
-0.7994119449479895,-0.6796066235926153,8.463508533901295e-09,7.1345991079928985e-06
-0.7747881530486873,-0.7347553499379454,4.687716603117399e-08,5.02135777213272e-07
-0.769709078777604,-0.7354415248219258,6.498925994396986e-08,4.838676023137515e-07
-0.7929748445083176,-0.7243751973749456,1.3534257701329625e-08,8.679202222180301e-07
-0.7914432509074325,-0.7205055800369617,1.509725143985487e-08,1.057753008255024e-06
-0.7755274081527004,-0.7360382475263418,4.46690886440474e-08,4.684790947513537e-07
-0.7936545657896941,-0.7158644374617837,1.2889722866520369e-08,1.33527993668108e-06
-0.8016013685152203,-0.6184637779082054,7.186700449882501e-09,7.505891485064657e-05
-0.7876478943212949,-0.7272507957809358,1.9717130404340947e-08,7.476739606056994e-07
-0.7866529722197007,-0.7102475952833843,2.1127682574065867e-08,1.7596624927365963e-06
-0.774675661067801,-0.7344582934683445,4.722185910838409e-08,5.10238994291555e-07
-0.7666187009597649,-0.7411299766082096,7.896442957099584e-08,3.543141396157434e-07
-0.7857722579365662,-0.7176607480688548,2.245349117476567e-08,1.2207965707084633e-06
-0.7966561241826662,-0.7065800100803987,1.0368629710123446e-08,2.0999103612903944e-06
-0.7751685276925703,-0.7309841691645904,4.5728755803344546e-08,6.143444400830434e-07
-0.7960404939151675,-0.7111445631489314,1.084514172667673e-08,1.6845206799337878e-06
-0.7993096819472852,-0.7160369245198515,8.527985416469891e-09,1.3238750090433167e-06
-0.7930239511749595,-0.7208261562922105,1.3486713208458403e-08,1.0406897906470636e-06
-0.7877536987065137,-0.716144923716068,1.9572359450438384e-08,1.3167795305508288e-06
-0.7895525256791793,-0.7152771376321418,1.72565022860046e-08,1.3747904807763664e-06
-0.7716742325690584,-0.7352595970026166,5.732891496492014e-08,4.886507077372928e-07
-0.7945781988694516,-0.6897383610712734,1.2059313976399076e-08,4.575715303260896e-06
-0.7939740127500975,-0.7234125710844583,1.2596719676402089e-08,9.11974747522253e-07
-0.7910270772453538,-0.7021199426700202,1.5549887001711245e-08,2.594309298841238e-06
-0.7640098408924123,-0.7355325166721803,9.286433325061706e-08,4.814914745338955e-07
-0.7835753732230861,-0.7278186757417187,2.6102695860934575e-08,7.258157774480646e-07
-0.7940544391014167,-0.7130853751345356,1.2523927537869526e-08,1.5318798843063875e-06
-0.7911557573947853,-0.7048061988829539,1.5408611222886504e-08,2.2851709682240956e-06
-0.7980751815242011,-0.6913059582922494,9.343028522832025e-09,4.265051606884575e-06
-0.7860868786545661,-0.720616032240027,2.197129129683973e-08,1.0518452720922647e-06
-0.77136729235571,-0.7363908423815487,5.846774250107016e-08,4.595987644987803e-07
-0.788952833104223,-0.7146978721570263,1.799881026905175e-08,1.4148062987884585e-06
-0.7853956087415686,-0.7221944056934348,2.3043606223222462e-08,9.706603456345568e-07
-0.7910287437900743,-0.711967159385208,1.5548049704988636e-08,1.618202196461132e-06
-0.7761241392567744,-0.7289366119341414,4.295713842057022e-08,6.844885521411095e-07
-0.7912846315168951,-0.7193900207775696,1.5268312070715967e-08,1.119148261222359e-06
-0.7853809753115358,-0.7206642765735323,2.3066819584018625e-08,1.0492743354607754e-06
-0.7785989128189068,-0.7327948507235149,3.6483529177688656e-08,5.578761217194815e-07
-0.7896951099137703,-0.6970668042062416,1.708422249877254e-08,3.281481188833885e-06
-0.7795375251953369,-0.7322542168371287,3.4273306288921936e-08,5.74216198198827e-07
-0.7986584234508738,-0.6959955108476383,8.94938117465877e-09,3.446991843210087e-06
-0.7857413528647877,-0.7098236403066563,2.2501380879669738e-08,1.796235024256119e-06
-0.7737703347154146,-0.7338243835516607,5.0082239526262e-08,5.279339012886888e-07
-0.7902020481837595,-0.710336165955617,1.648449171131456e-08,1.7521084996474433e-06
-0.800855113955756,-0.6580353506048848,7.600368570623586e-09,1.7382567837286693e-05
-0.796335955267913,-0.6893864612931501,1.0613976766406803e-08,4.648231020223224e-06
-0.7796039580605068,-0.7258672680899074,3.412165350833867e-08,8.034778511998492e-07
-0.7901108958511954,-0.7211320721626082,1.6590873592422075e-08,1.0246424303091936e-06
-0.7860379221533711,-0.7240970589649529,2.2045690113987564e-08,8.804444197029044e-07
-0.7717282829981322,-0.7365892044233597,5.713050479449731e-08,4.546710832614898e-07
-0.786395426779785,-0.7122569005096915,2.1507703813365007e-08,1.595418005462957e-06
-0.7856540230553419,-0.7163904791056334,2.2637215270131647e-08,1.3007761055003872e-06
-0.7974856262522704,-0.6760264692948595,9.757158623212306e-09,8.312918629281082e-06
-0.7771898121051494,-0.7343495331909767,4.0049581984406246e-08,5.132356918383205e-07
-0.800391594626668,-0.6944416389067208,7.868284392394797e-09,3.700628025821154e-06
-0.7893873944302534,-0.723379318646671,1.7458030157073005e-08,9.135325303117754e-07
-0.8014649168924515,-0.6853109582383908,7.260747281707575e-09,5.567913900178933e-06
-0.7932105083993213,-0.7217155076372997,1.3307494380471574e-08,9.94664220249903e-07
-0.8009717201450244,-0.6659968127675745,7.534311407839301e-09,1.2618233629618823e-05
-0.7836651719591927,-0.707753649846286,2.5943393504151984e-08,1.984995250254756e-06
-0.7771164533011886,-0.7254736432236808,4.024375839105998e-08,8.200381284043968e-07
-0.7836921065935101,-0.7136416387497667,2.5895786941284117e-08,1.4905271951243671e-06
-0.8017513812362567,-0.6260353069677937,7.106101111207149e-09,5.762075360932301e-05
-0.7790940286260166,-0.7329802152026731,3.530176510686741e-08,5.523726643913466e-07
-0.7935534639057779,-0.7106746384658317,1.2983759812191329e-08,1.7235134601497838e-06
-0.7835991766295287,-0.7127956061660492,2.606038103709632e-08,1.553834830944461e-06
-0.7726083162205869,-0.7359094105864814,5.3987842029046887e-08,4.7176303950159967e-07
-0.7764176255889886,-0.7275894242599117,4.213755723640272e-08,7.345683319511808e-07
-0.7865961287626314,-0.7087540801432397,2.121102059770808e-08,1.8916122921517465e-06
-0.7819480677776223,-0.732177072821324,2.9150648963139265e-08,5.765832667660627e-07
-0.8010482185938006,-0.6754085309459097,7.491264122088623e-09,8.533357767686132e-06
-0.7799281747171011,-0.7296127868581945,3.3390379205109486e-08,6.605513777670607e-07
-0.7962475773764449,-0.6779952154365841,1.0682640326348952e-08,7.644712046563603e-06
-0.7948254699903863,-0.7044103538785438,1.1845549922633267e-08,2.328501358748023e-06
-0.7879871759307062,-0.720369284940293,1.92563624852037e-08,1.0650848961885474e-06
-0.7927052577826348,-0.7200681477871094,1.3798039598288226e-08,1.0814497085834628e-06
-0.7828377530302526,-0.7185220808569442,2.744582081306841e-08,1.1691549443583472e-06
-0.7837829635401511,-0.7288627970182213,2.573579295683083e-08,6.871492681549847e-07
-0.7817168463298114,-0.7309729783348073,2.9609448083558812e-08,6.147091834862135e-07
-0.7994696670585626,-0.7014638526069916,8.427314077037664e-09,2.67540262364599e-06
-0.7931802845725844,-0.7066849948873094,1.3336379097023923e-08,2.089388553649995e-06
-0.7816348785671647,-0.7318618893076951,2.977368580305293e-08,5.863476037454354e-07
-0.7624936670858498,-0.7415154828900976,1.0194453081197267e-07,3.4680954753606144e-07
-0.7833881628931442,-0.7350681022372559,2.643771397844139e-08,4.93732197483844e-07
-0.7784310722177871,-0.7331120816808052,3.689235196782255e-08,5.48487937785684e-07
-0.7784387311666073,-0.732368876756919,3.687360478143733e-08,5.70714473727625e-07
-0.7944928692588498,-0.7050386280566538,1.2133904543609236e-08,2.2600733336117385e-06
-0.773408973501406,-0.7344846578252,5.126793344963765e-08,5.095149936263034e-07
-0.79865540304136,-0.7029974747716192,8.951379616837108e-09,2.489356098369629e-06
-0.7785590425698294,-0.7249966705003614,3.65802639404242e-08,8.405240747231144e-07
-0.7684145206059058,-0.7376315066663173,7.053966162287375e-08,4.29566120854092e-07
-0.7712389655924881,-0.7316738579486677,5.8950022062953774e-08,5.922448110760075e-07
-0.7957587582162258,-0.7038678670888163,1.1069895042664251e-08,2.3891039143833617e-06
-0.7852412390164194,-0.7267344331817978,2.3289576883506784e-08,7.680714999671334e-07
-0.7866544366979409,-0.7099013568600154,2.1125539508535687e-08,1.789479182197921e-06
-0.7880793947092212,-0.7182399668531245,1.9132853649705776e-08,1.1858445575797988e-06
-0.7976604616921652,-0.7004143786252227,9.632609678114057e-09,2.8099458455568705e-06
-0.791365210054656,-0.7135227800865435,1.51811908262071e-08,1.499276332323028e-06
-0.801527207187804,-0.6990637353267031,7.226857715752854e-09,2.992192217665124e-06
-0.7879966222439672,-0.707754367735479,1.924367724150941e-08,1.9849267550893023e-06
-0.8015009884220192,-0.6527221094691111,7.2411043852748785e-09,2.141490202902267e-05
-0.7882299289880292,-0.7143772308881687,1.8932813924827982e-08,1.437412006233279e-06
-0.7877901163455931,-0.7188813088681689,1.9522757188502912e-08,1.1482147730974943e-06
-0.7746593294137836,-0.7309861963331635,4.727209575224166e-08,6.142783896997168e-07
-0.7858495013890846,-0.723431165280624,2.233420804821885e-08,9.111047237153163e-07
-0.7994264844054615,-0.6922003150450288,8.454378094073864e-09,4.096554314967381e-06
-0.7823211867319444,-0.728937560017703,2.842411008691364e-08,6.844544392850501e-07
-0.7669438894935016,-0.7373674414353547,7.737326857083939e-08,4.3580306496521206e-07
-0.8015866270741728,-0.6221668804161443,7.1946662469406605e-09,6.601122332077678e-05
-0.800624308537514,-0.6521893655627033,7.732701816978183e-09,2.1862719420617204e-05
-0.7833018315585922,-0.7133062711143295,2.6593539918292067e-08,1.51533436988376e-06
-0.7810296614523491,-0.7298024711115693,3.101262892658057e-08,6.539756978665266e-07
-0.7746750648390109,-0.7270846912913028,4.7223692259104905e-08,7.541806256422441e-07
-0.7976390581887216,-0.7071888392391938,9.64777769505008e-09,2.039559819670485e-06
-0.7941716729297645,-0.719374874429118,1.2418518001950706e-08,1.1200038574387302e-06
-0.7783952099282481,-0.7238808113339028,3.6980250930087556e-08,8.902959902885779e-07
-0.7893872472570099,-0.7177332593549264,1.7458210734618868e-08,1.216369923381673e-06
-0.792669899916301,-0.7155128494733102,1.383298640735228e-08,1.358806161575486e-06
-0.7743130981722739,-0.7257152370866848,4.8348782999423527e-08,8.098372894039183e-07
-0.79426423053585,-0.7006755724767062,1.2335875822616682e-08,2.7758949792210354e-06
-0.7663154098666736,-0.7372706547637311,8.047556864074205e-08,4.381098115617245e-07
-0.7768863372340586,-0.723953562063888,4.0858512273537166e-08,8.869704713402232e-07
-0.8002962511408402,-0.697691250959019,7.9244652465069e-09,3.1883873703571387e-06
-0.7994709804815133,-0.6983288393490359,8.426492167882905e-09,3.095828660037069e-06
-0.7784166766614535,-0.7252760761473587,3.6927612484618407e-08,8.284674317064486e-07
-0.7958594180698773,-0.7056469040479255,1.0989104342500027e-08,2.1955798544117048e-06
-0.7781101563662912,-0.7226242084563393,3.768582489416214e-08,9.495705257148315e-07
-0.7911710494255842,-0.7249507935282152,1.5391901443157286e-08,8.425190177832692e-07
-0.7920301925302644,-0.7087231929305281,1.4479556679631464e-08,1.8944342024060767e-06
-0.7683043020267104,-0.7354889783143711,7.103185241168587e-08,4.82627079451228e-07
-0.7756334389263699,-0.7342263530745812,4.4360374254392656e-08,5.166492072513279e-07
-0.7800714729239147,-0.728389303924708,3.3071801199298315e-08,7.04443542416082e-07
-0.7704633557524386,-0.7377671049818283,6.194387809910701e-08,4.263953816132933e-07
-0.7758913789278647,-0.7283419076403732,4.3617567340458955e-08,7.06196484680142e-07
-0.7665152671111889,-0.7378707472289365,7.947682205568645e-08,4.239863886521069e-07
-0.7955218717900674,-0.6997403351180058,1.1262194329157431e-08,2.8995889366619853e-06
-0.7897567721894336,-0.7213684803277098,1.701021140531083e-08,1.0123968844282852e-06
-0.7938565257440757,-0.690039206785438,1.270375774683197e-08,4.514540093099038e-06
-0.7949339400909357,-0.7155365211173395,1.1752888274408028e-08,1.3572103558570568e-06
-0.783326934860943,-0.7142154645183072,2.6548141860303326e-08,1.4489418326130887e-06
-0.792605501918228,-0.7273329811674407,1.3896845998279591e-08,7.444736582039167e-07
-0.7926051714068221,-0.7188741662848452,1.3897174448030293e-08,1.1486277599687322e-06
-0.7735328996417041,-0.7280308183468542,5.0858422675426177e-08,7.178017292527511e-07
-0.780467135838192,-0.7293967775475749,3.220667909115591e-08,6.681134834805606e-07
-0.767174309233705,-0.746581480267874,7.626375958903702e-08,2.608485877237081e-07
-0.79937496208549,-0.6900754524582486,8.48677402566206e-09,4.507220328070152e-06
-0.7845997768811115,-0.7164164392158121,2.4337870631232432e-08,1.2990946755085502e-06
-0.7882000434348432,-0.7055185601092119,1.8972373407117243e-08,2.2090459707935945e-06
-0.7801700295206211,-0.7173623678825932,3.2854322763135354e-08,1.2391677028943798e-06
-0.7637127773360882,-0.734601857778781,9.458244370558789e-08,5.063079246885303e-07
-0.7983687689355978,-0.6661566018102041,9.14291907381387e-09,1.2536150965002956e-05
-0.7854391847332751,-0.7273643721804595,2.2974608295815374e-08,7.432546098675114e-07
-0.7714322731601538,-0.7314457270548795,5.822492065732916e-08,5.994727083167089e-07
-0.7871281504743936,-0.7092147899188639,2.044276351145484e-08,1.8499748857343044e-06
-0.7996961906510631,-0.6628960829786628,8.286652068582507e-09,1.4310909748844781e-05
-0.791514998072627,-0.7051491860605337,1.5020460044627618e-08,2.2482239779803754e-06
-0.79056169647633,-0.710401383082624,1.6070873679526393e-08,1.7465652567210132e-06
-0.7815550623242233,-0.7311650278737057,2.993442030954131e-08,6.084771701536529e-07
-0.8015464427923404,-0.6446079029698226,7.216422029445203e-09,2.9225172355900425e-05
-0.7971222063492256,-0.687109935052254,1.0020829908089014e-08,5.143248299417655e-06
-0.7848659037190615,-0.7214890728617482,2.3897780900354342e-08,1.0062021788276656e-06
-0.7981094623736071,-0.6955861859158453,9.319455579378856e-09,3.512217898138226e-06
-0.7858710212778038,-0.718496759012743,2.2301080371764334e-08,1.1706441251179152e-06
-0.7829679854454321,-0.713015267321772,2.7204138415201695e-08,1.5371655524228783e-06
-0.7906000159316744,-0.7202156760996004,1.6027373929224516e-08,1.0734039546825336e-06
-0.7643951716615895,-0.7387812063077859,9.067854963495889e-08,4.0335512857931817e-07
-0.7823589521987249,-0.7356705687723818,2.835151240442344e-08,4.779068815345992e-07
-0.7955765699746217,-0.7027211792506705,1.1217519296979168e-08,2.52197483563632e-06
-0.7747776910832774,-0.735585993593774,4.6909124973544934e-08,4.801000004775414e-07
-0.7812959975313223,-0.728683010276438,3.0461662633929116e-08,6.936695617516145e-07
-0.794359199936251,-0.6996583045594862,1.225160887733539e-08,2.9106749078831717e-06
-0.7969778011411601,-0.6721162566134476,1.012741700032438e-08,9.80011107525684e-06
-0.7925478024434898,-0.702464936473773,1.3954294385220402e-08,2.5525748351869353e-06
-0.7893512089778996,-0.7020698883352128,1.7502480702648476e-08,2.6004159820239963e-06
-0.798828689522299,-0.7004533502411232,8.837390209043444e-09,2.8048411593420604e-06
-0.791652855218637,-0.6968645051961438,1.4873922889902648e-08,3.3121684693381712e-06
-0.7856820482716957,-0.7161224554472849,2.259354203952867e-08,1.318252806464737e-06
-0.767737675770397,-0.7409822094881744,7.361251773906761e-08,3.572300373747473e-07
-0.7705025424016845,-0.7361625578153478,6.178931723135065e-08,4.6533043745544564e-07
-0.7893566325555248,-0.7118154951798236,1.749581167465477e-08,1.6302468797706604e-06
-0.7923642646652558,-0.7065384883043005,1.4138496243355388e-08,2.10408511866707e-06
-0.7970432641672981,-0.6708174624687029,1.0078968784277223e-08,1.0345215692290929e-05
-0.7895428955655812,-0.7053026142327754,1.7268195700637363e-08,2.2318739869688473e-06
-0.7715921435907527,-0.7371491396143255,5.763146555785588e-08,4.4102179301459846e-07
-0.7917841215237493,-0.7051410734856306,1.4735620523726169e-08,2.2490915305319856e-06
-0.7844283501361897,-0.7229937738449521,2.4625306525512656e-08,9.317731564778667e-07
-0.7906763112752822,-0.7226013082619485,1.5941088219026307e-08,9.506835273537914e-07
-0.8000309437114557,-0.6965816332775931,8.082755565493172e-09,3.355517545353177e-06
-0.7922993793995848,-0.6922299104598528,1.4204152107400513e-08,4.091083825048367e-06
-0.7832891852033258,-0.7349672711625762,2.6616437354524388e-08,4.964272952888479e-07
-0.7988397005507104,-0.6447701966879027,8.830192614534509e-09,2.9046547569778456e-05
-0.7672986252983299,-0.7369312798340661,7.567126497757516e-08,4.462871072321702e-07
-0.7888050872054744,-0.7257000754208238,1.8186166309039225e-08,8.10474024047695e-07
-0.7783182692229242,-0.7248764338368203,3.716948611610092e-08,8.457617430205801e-07
-0.7704851707825109,-0.7366443169060679,6.185779083770857e-08,4.533106243477857e-07
-0.7741107031586717,-0.7234217364443439,4.898860765066391e-08,9.115458045378118e-07
-0.787129110244432,-0.7189845671002747,2.0441401103565997e-08,1.142259519786743e-06
-0.7809804556210544,-0.7231334405244665,3.111542163611057e-08,9.251271352789886e-07
-0.7880364172833998,-0.7126235922771011,1.9190322082448296e-08,1.567003656476065e-06
-0.7895765023083365,-0.730174396232969,1.7227420316854198e-08,6.412563581377873e-07
-0.7906874371787547,-0.7194988583849267,1.5928541375441473e-08,1.1130177632560434e-06
-0.7906686687288409,-0.7232205182214881,1.594971212049135e-08,9.21005571853526e-07
-0.7828929567398354,-0.7267413946524853,2.734313398133981e-08,7.677931453738604e-07
-0.7796110019273157,-0.7193635386581599,3.41056101531667e-08,1.1206445914153506e-06
-0.7959425024158155,-0.7065094987341809,1.0922830983523236e-08,2.107004337946318e-06
-0.7984945298275498,-0.6836265590510264,9.058419098810334e-09,5.994256332681311e-06
-0.7624178930835215,-0.7384441970467468,1.024191002351304e-07,4.108818802092355e-07
-0.7871725545497152,-0.717005542436706,2.0379819009907678e-08,1.2614695605627319e-06
-0.7774643182972495,-0.7166049646601,3.9330624186583044e-08,1.2869435092504008e-06
-0.7840419094297337,-0.7212660779596681,2.5284797569373998e-08,1.017684596988164e-06
